,id_usuario,registro,pais,comprador
2364,2364,2021-10-10,Spain,1
2365,2365,2021-10-10,Spain,0
2366,2366,2021-10-10,Spain,1
2367,2367,2021-10-10,France,0
2368,2368,2021-10-10,Spain,0
2369,2369,2021-10-10,Spain,1
2370,2370,2021-10-10,Italy,0
2371,2371,2021-10-10,Portugal,0
2372,2372,2021-10-10,United Kingdom,0
2373,2373,2021-10-10,France,1
2374,2374,2021-10-10,Spain,0
2375,2375,2021-10-10,Lithuania,0
2376,2376,2021-10-10,Italy,0
2377,2377,2021-10-10,Austria,1
2378,2378,2021-10-10,Italy,0
2379,2379,2021-10-10,Portugal,0
2380,2380,2021-10-10,Spain,1
2381,2381,2021-10-10,Spain,1
2382,2382,2021-10-10,Spain,0
2383,2383,2021-10-10,United Kingdom,1
2384,2384,2021-10-10,Italy,0
2385,2385,2021-10-10,Italy,0
2386,2386,2021-10-11,United Kingdom,1
2387,2387,2021-10-11,Spain,1
2388,2388,2021-10-11,France,0
2389,2389,2021-10-11,Finland,1
2390,2390,2021-10-11,Austria,1
2391,2391,2021-10-11,Italy,1
2392,2392,2021-10-11,Spain,1
2393,2393,2021-10-11,Spain,0
2394,2394,2021-10-11,Czech Republic,1
2395,2395,2021-10-11,United Kingdom,0
2396,2396,2021-10-11,Greece,1
2397,2397,2021-10-11,Spain,0
2398,2398,2021-10-11,Italy,1
2399,2399,2021-10-11,France,1
2400,2400,2021-10-11,Spain,0
2401,2401,2021-10-11,Italy,0
2402,2402,2021-10-11,France,0
2403,2403,2021-10-11,France,1
2404,2404,2021-10-11,Hungary,1
2405,2405,2021-10-11,Italy,0
2406,2406,2021-10-11,Croatia,0
2407,2407,2021-10-11,Portugal,0
2408,2408,2021-10-11,Portugal,1
2409,2409,2021-10-11,Germany,0
2410,2410,2021-10-11,France,1
2411,2411,2021-10-11,Spain,0
2412,2412,2021-10-11,Spain,1
2413,2413,2021-10-11,Poland,0
2414,2414,2021-10-11,Spain,1
2415,2415,2021-10-11,France,0
2416,2416,2021-10-11,Spain,0
2417,2417,2021-10-11,Spain,1
2418,2418,2021-10-11,Italy,1
2419,2419,2021-10-11,Italy,0
2420,2420,2021-10-11,Portugal,0
2421,2421,2021-10-11,Spain,0
2422,2422,2021-10-11,Spain,1
2423,2423,2021-10-11,France,0
2424,2424,2021-10-11,Italy,1
2425,2425,2021-10-11,Spain,1
2426,2426,2021-10-11,United Kingdom,1
2427,2427,2021-10-11,Italy,0
2428,2428,2021-10-11,Italy,1
2429,2429,2021-10-11,Portugal,0
2430,2430,2021-10-11,Spain,0
2431,2431,2021-10-11,Spain,1
2432,2432,2021-10-11,Italy,0
2433,2433,2021-10-11,United Kingdom,0
2434,2434,2021-10-11,Portugal,1
2435,2435,2021-10-11,Finland,1
2436,2436,2021-10-11,Spain,1
2437,2437,2021-10-11,Czech Republic,0
2438,2438,2021-10-11,Hungary,0
2439,2439,2021-10-11,Portugal,0
2440,2440,2021-10-11,Spain,1
2441,2441,2021-10-11,Spain,0
2442,2442,2021-10-11,France,1
2443,2443,2021-10-11,Spain,1
2444,2444,2021-10-11,France,0
2445,2445,2021-10-11,Portugal,1
2446,2446,2021-10-11,Spain,0
2447,2447,2021-10-11,Portugal,0
2448,2448,2021-10-11,Spain,1
2449,2449,2021-10-11,Spain,0
2450,2450,2021-10-11,Spain,1
2451,2451,2021-10-11,Spain,1
2452,2452,2021-10-11,Czech Republic,1
2453,2453,2021-10-11,United Kingdom,0
2454,2454,2021-10-11,United Kingdom,1
2455,2455,2021-10-11,Italy,1
2456,2456,2021-10-11,United Kingdom,1
2457,2457,2021-10-11,Spain,1
2458,2458,2021-10-11,France,1
2459,2459,2021-10-11,Spain,1
2460,2460,2021-10-11,France,1
2461,2461,2021-10-11,France,1
2462,2462,2021-10-11,Italy,1
2463,2463,2021-10-11,Spain,1
2464,2464,2021-10-11,Spain,1
2465,2465,2021-10-11,Latvia,1
2466,2466,2021-10-11,Luxembourg,1
2467,2467,2021-10-11,Italy,1
2468,2468,2021-10-11,Italy,0
2469,2469,2021-10-11,Spain,0
2470,2470,2021-10-11,Spain,1
2471,2471,2021-10-11,Spain,1
2472,2472,2021-10-11,Spain,1
2473,2473,2021-10-11,Italy,0
2474,2474,2021-10-11,Spain,1
2475,2475,2021-10-11,Spain,0
2476,2476,2021-10-11,United Kingdom,0
2477,2477,2021-10-11,Spain,1
2478,2478,2021-10-11,United Kingdom,0
2479,2479,2021-10-11,France,1
2480,2480,2021-10-11,Spain,0
2481,2481,2021-10-11,Spain,0
2482,2482,2021-10-11,Portugal,1
2483,2483,2021-10-11,France,1
2484,2484,2021-10-11,Poland,0
2485,2485,2021-10-11,Italy,0
2486,2486,2021-10-11,Spain,1
2487,2487,2021-10-11,Italy,0
2488,2488,2021-10-11,Belgium,1
2489,2489,2021-10-11,Spain,0
2490,2490,2021-10-11,Italy,1
2491,2491,2021-10-11,Italy,1
2492,2492,2021-10-11,Estonia,1
2493,2493,2021-10-11,Italy,0
2494,2494,2021-10-11,United Kingdom,0
2495,2495,2021-10-11,Spain,0
2496,2496,2021-10-11,Spain,0
2497,2497,2021-10-11,Spain,0
2498,2498,2021-10-11,Spain,0
2499,2499,2021-10-11,Italy,0
2500,2500,2021-10-11,United Kingdom,1
2501,2501,2021-10-11,Spain,0
2502,2502,2021-10-11,United Kingdom,0
2503,2503,2021-10-11,Spain,1
2504,2504,2021-10-11,United Kingdom,1
2505,2505,2021-10-11,Italy,0
2506,2506,2021-10-11,Portugal,1
2507,2507,2021-10-11,France,0
2508,2508,2021-10-11,Portugal,1
2509,2509,2021-10-11,Portugal,0
2510,2510,2021-10-12,Portugal,0
2511,2511,2021-10-12,Spain,0
2512,2512,2021-10-12,France,1
2513,2513,2021-10-12,Spain,0
2514,2514,2021-10-12,Spain,1
2515,2515,2021-10-12,Germany,1
2516,2516,2021-10-12,Spain,0
2517,2517,2021-10-12,France,0
2518,2518,2021-10-12,Spain,1
2519,2519,2021-10-12,United Kingdom,0
2520,2520,2021-10-12,Austria,1
2521,2521,2021-10-12,United Kingdom,0
2522,2522,2021-10-12,Italy,1
2523,2523,2021-10-12,Italy,1
2524,2524,2021-10-12,Italy,0
2525,2525,2021-10-12,United Kingdom,0
2526,2526,2021-10-12,Spain,1
2527,2527,2021-10-12,France,1
2528,2528,2021-10-12,Portugal,0
2529,2529,2021-10-12,Romania,0
2530,2530,2021-10-12,Sweden,0
2531,2531,2021-10-12,Slovakia,1
2532,2532,2021-10-12,Spain,0
2533,2533,2021-10-12,Spain,1
2534,2534,2021-10-12,Spain,0
2535,2535,2021-10-12,France,1
2536,2536,2021-10-12,Bulgaria,1
2537,2537,2021-10-12,France,1
2538,2538,2021-10-12,Italy,1
2539,2539,2021-10-12,United Kingdom,0
2540,2540,2021-10-12,Spain,0
2541,2541,2021-10-12,Spain,1
2542,2542,2021-10-12,Spain,0
2543,2543,2021-10-12,Latvia,0
2544,2544,2021-10-12,Spain,1
2545,2545,2021-10-12,Romania,1
2546,2546,2021-10-12,Spain,1
2547,2547,2021-10-12,Spain,0
2548,2548,2021-10-12,Italy,1
2549,2549,2021-10-12,France,1
2550,2550,2021-10-12,Spain,0
2551,2551,2021-10-12,Spain,0
2552,2552,2021-10-12,Spain,1
2553,2553,2021-10-12,United Kingdom,1
2554,2554,2021-10-12,Portugal,1
2555,2555,2021-10-12,Spain,1
2556,2556,2021-10-12,Spain,1
2557,2557,2021-10-12,Italy,1
2558,2558,2021-10-12,France,1
2559,2559,2021-10-12,Latvia,0
2560,2560,2021-10-12,Spain,1
2561,2561,2021-10-12,Germany,1
2562,2562,2021-10-12,Spain,1
2563,2563,2021-10-12,Portugal,0
2564,2564,2021-10-12,Spain,0
2565,2565,2021-10-12,Denmark,1
2566,2566,2021-10-12,Belgium,1
2567,2567,2021-10-12,Portugal,0
2568,2568,2021-10-12,Spain,0
2569,2569,2021-10-12,Spain,0
2570,2570,2021-10-12,Spain,1
2571,2571,2021-10-12,Portugal,0
2572,2572,2021-10-12,Germany,1
2573,2573,2021-10-12,France,1
2574,2574,2021-10-12,France,0
2575,2575,2021-10-12,Italy,1
2576,2576,2021-10-12,United Kingdom,1
2577,2577,2021-10-12,Spain,1
2578,2578,2021-10-12,Spain,1
2579,2579,2021-10-12,Spain,0
2580,2580,2021-10-12,Spain,1
2581,2581,2021-10-12,France,0
2582,2582,2021-10-12,Spain,0
2583,2583,2021-10-12,Portugal,0
2584,2584,2021-10-12,Portugal,1
2585,2585,2021-10-12,Poland,0
2586,2586,2021-10-12,Portugal,0
2587,2587,2021-10-12,Italy,0
2588,2588,2021-10-12,Portugal,1
2589,2589,2021-10-12,France,1
2590,2590,2021-10-12,Spain,0
2591,2591,2021-10-12,Spain,0
2592,2592,2021-10-12,Spain,0
2593,2593,2021-10-12,France,0
2594,2594,2021-10-12,Portugal,0
2595,2595,2021-10-12,Spain,0
2596,2596,2021-10-12,Spain,1
2597,2597,2021-10-12,France,0
2598,2598,2021-10-12,Austria,1
2599,2599,2021-10-12,Spain,0
2600,2600,2021-10-12,United Kingdom,0
2601,2601,2021-10-12,Spain,1
2602,2602,2021-10-12,Spain,1
2603,2603,2021-10-12,Spain,0
2604,2604,2021-10-12,Spain,1
2605,2605,2021-10-12,Italy,1
2606,2606,2021-10-12,Spain,0
2607,2607,2021-10-12,United Kingdom,0
2608,2608,2021-10-12,Finland,0
2609,2609,2021-10-12,Italy,1
2610,2610,2021-10-12,France,0
2611,2611,2021-10-12,Germany,1
2612,2612,2021-10-12,France,1
2613,2613,2021-10-12,Spain,1
2614,2614,2021-10-12,Greece,1
2615,2615,2021-10-12,France,1
2616,2616,2021-10-12,Spain,1
2617,2617,2021-10-12,France,0
2618,2618,2021-10-12,France,1
2619,2619,2021-10-12,Portugal,1
2620,2620,2021-10-12,Portugal,0
2621,2621,2021-10-12,Sweden,1
2622,2622,2021-10-12,Spain,1
2623,2623,2021-10-12,Spain,1
2624,2624,2021-10-12,United Kingdom,0
2625,2625,2021-10-12,Spain,1
2626,2626,2021-10-12,Spain,1
2627,2627,2021-10-12,United Kingdom,0
2628,2628,2021-10-12,United Kingdom,0
2629,2629,2021-10-12,Estonia,0
2630,2630,2021-10-12,Spain,1
2631,2631,2021-10-12,United Kingdom,1
2632,2632,2021-10-12,Spain,1
2633,2633,2021-10-12,France,1
2634,2634,2021-10-12,Spain,0
2635,2635,2021-10-12,Spain,1
2636,2636,2021-10-13,Spain,1
2637,2637,2021-10-13,Spain,1
2638,2638,2021-10-13,United Kingdom,1
2639,2639,2021-10-13,Italy,0
2640,2640,2021-10-13,Spain,0
2641,2641,2021-10-13,United Kingdom,1
2642,2642,2021-10-13,France,0
2643,2643,2021-10-13,France,0
2644,2644,2021-10-13,Spain,1
2645,2645,2021-10-13,Spain,0
2646,2646,2021-10-13,United Kingdom,0
2647,2647,2021-10-13,Spain,1
2648,2648,2021-10-13,United Kingdom,1
2649,2649,2021-10-13,Greece,1
2650,2650,2021-10-13,Spain,1
2651,2651,2021-10-13,Portugal,1
2652,2652,2021-10-13,Spain,0
2653,2653,2021-10-13,France,0
2654,2654,2021-10-13,United Kingdom,1
2655,2655,2021-10-13,United Kingdom,1
2656,2656,2021-10-13,Portugal,0
2657,2657,2021-10-13,France,1
2658,2658,2021-10-13,Spain,1
2659,2659,2021-10-13,Luxembourg,1
2660,2660,2021-10-13,Spain,0
2661,2661,2021-10-13,Spain,1
2662,2662,2021-10-13,Spain,0
2663,2663,2021-10-13,Spain,0
2664,2664,2021-10-13,Spain,0
2665,2665,2021-10-13,United Kingdom,1
2666,2666,2021-10-13,Bulgaria,0
2667,2667,2021-10-13,Italy,1
2668,2668,2021-10-13,Spain,1
2669,2669,2021-10-13,Italy,0
2670,2670,2021-10-13,Portugal,1
2671,2671,2021-10-13,Spain,0
2672,2672,2021-10-13,France,0
2673,2673,2021-10-13,Netherlands,0
2674,2674,2021-10-13,Spain,1
2675,2675,2021-10-13,Italy,0
2676,2676,2021-10-13,Italy,0
2677,2677,2021-10-13,United Kingdom,0
2678,2678,2021-10-13,Romania,1
2679,2679,2021-10-13,Italy,0
2680,2680,2021-10-13,Spain,1
2681,2681,2021-10-13,United Kingdom,1
2682,2682,2021-10-13,Austria,1
2683,2683,2021-10-13,France,0
2684,2684,2021-10-13,Italy,1
2685,2685,2021-10-13,Spain,0
2686,2686,2021-10-13,Spain,0
2687,2687,2021-10-13,Spain,0
2688,2688,2021-10-13,France,0
2689,2689,2021-10-13,Spain,1
2690,2690,2021-10-13,United Kingdom,1
2691,2691,2021-10-13,Spain,1
2692,2692,2021-10-13,France,0
2693,2693,2021-10-13,Germany,1
2694,2694,2021-10-13,Italy,1
2695,2695,2021-10-13,United Kingdom,0
2696,2696,2021-10-13,Spain,0
2697,2697,2021-10-13,Spain,0
2698,2698,2021-10-13,Portugal,1
2699,2699,2021-10-13,Spain,0
2700,2700,2021-10-13,Spain,0
2701,2701,2021-10-13,Spain,0
2702,2702,2021-10-13,Spain,1
2703,2703,2021-10-13,United Kingdom,0
2704,2704,2021-10-13,Portugal,0
2705,2705,2021-10-13,Spain,0
2706,2706,2021-10-13,Sweden,0
2707,2707,2021-10-13,United Kingdom,1
2708,2708,2021-10-13,Italy,0
2709,2709,2021-10-13,France,0
2710,2710,2021-10-13,Spain,1
2711,2711,2021-10-13,Italy,1
2712,2712,2021-10-13,Netherlands,1
2713,2713,2021-10-13,Germany,0
2714,2714,2021-10-13,Spain,1
2715,2715,2021-10-13,Spain,1
2716,2716,2021-10-13,Spain,1
2717,2717,2021-10-13,United Kingdom,1
2718,2718,2021-10-13,Italy,1
2719,2719,2021-10-13,Cyprus,0
2720,2720,2021-10-13,Spain,1
2721,2721,2021-10-13,France,1
2722,2722,2021-10-13,Spain,1
2723,2723,2021-10-13,Italy,1
2724,2724,2021-10-13,Estonia,1
2725,2725,2021-10-13,Spain,0
2726,2726,2021-10-13,France,0
2727,2727,2021-10-13,Spain,1
2728,2728,2021-10-13,United Kingdom,0
2729,2729,2021-10-13,Spain,0
2730,2730,2021-10-13,United Kingdom,1
2731,2731,2021-10-13,France,1
2732,2732,2021-10-13,Spain,0
2733,2733,2021-10-13,Spain,1
2734,2734,2021-10-13,United Kingdom,1
2735,2735,2021-10-13,Spain,1
2736,2736,2021-10-13,Spain,0
2737,2737,2021-10-13,Czech Republic,0
2738,2738,2021-10-13,Latvia,0
2739,2739,2021-10-13,France,0
2740,2740,2021-10-13,Croatia,0
2741,2741,2021-10-13,Portugal,0
2742,2742,2021-10-13,Portugal,0
2743,2743,2021-10-13,Spain,0
2744,2744,2021-10-13,Spain,1
2745,2745,2021-10-13,Italy,0
2746,2746,2021-10-13,Bulgaria,1
2747,2747,2021-10-13,Spain,0
2748,2748,2021-10-13,United Kingdom,1
2749,2749,2021-10-13,Lithuania,0
2750,2750,2021-10-13,Portugal,1
2751,2751,2021-10-13,Italy,0
2752,2752,2021-10-13,Spain,1
2753,2753,2021-10-13,Spain,1
2754,2754,2021-10-13,Spain,1
2755,2755,2021-10-13,France,0
2756,2756,2021-10-13,Malta,0
2757,2757,2021-10-13,United Kingdom,0
2758,2758,2021-10-13,Spain,0
2759,2759,2021-10-13,Portugal,1
2760,2760,2021-10-13,Italy,1
2761,2761,2021-10-13,Portugal,1
2762,2762,2021-10-13,France,1
2763,2763,2021-10-13,Portugal,0
2764,2764,2021-10-13,Spain,1
2765,2765,2021-10-13,Latvia,1
2766,2766,2021-10-13,Spain,1
2767,2767,2021-10-14,France,0
2768,2768,2021-10-14,Italy,0
2769,2769,2021-10-14,Italy,0
2770,2770,2021-10-14,Italy,1
2771,2771,2021-10-14,Finland,1
2772,2772,2021-10-14,Spain,0
2773,2773,2021-10-14,Germany,0
2774,2774,2021-10-14,France,1
2775,2775,2021-10-14,Italy,1
2776,2776,2021-10-14,Portugal,0
2777,2777,2021-10-14,France,1
2778,2778,2021-10-14,Italy,0
2779,2779,2021-10-14,Spain,0
2780,2780,2021-10-14,Spain,1
2781,2781,2021-10-14,Spain,0
2782,2782,2021-10-14,Italy,1
2783,2783,2021-10-14,Estonia,0
2784,2784,2021-10-14,France,0
2785,2785,2021-10-14,Spain,0
2786,2786,2021-10-14,France,0
2787,2787,2021-10-14,Portugal,1
2788,2788,2021-10-14,United Kingdom,0
2789,2789,2021-10-14,Portugal,0
2790,2790,2021-10-14,Spain,0
2791,2791,2021-10-14,Spain,0
2792,2792,2021-10-14,Austria,0
2793,2793,2021-10-14,Spain,1
2794,2794,2021-10-14,Austria,0
2795,2795,2021-10-14,Spain,1
2796,2796,2021-10-14,Italy,1
2797,2797,2021-10-14,Finland,1
2798,2798,2021-10-14,Portugal,1
2799,2799,2021-10-14,Portugal,0
2800,2800,2021-10-14,Spain,0
2801,2801,2021-10-14,Spain,1
2802,2802,2021-10-14,Spain,1
2803,2803,2021-10-14,Spain,0
2804,2804,2021-10-14,Spain,1
2805,2805,2021-10-14,Spain,1
2806,2806,2021-10-14,France,0
2807,2807,2021-10-14,United Kingdom,1
2808,2808,2021-10-14,Italy,0
2809,2809,2021-10-14,United Kingdom,1
2810,2810,2021-10-14,Italy,1
2811,2811,2021-10-14,France,0
2812,2812,2021-10-14,Cyprus,1
2813,2813,2021-10-14,Spain,1
2814,2814,2021-10-14,Spain,0
2815,2815,2021-10-14,United Kingdom,0
2816,2816,2021-10-14,Portugal,1
2817,2817,2021-10-14,France,1
2818,2818,2021-10-14,Spain,0
2819,2819,2021-10-14,Spain,0
2820,2820,2021-10-14,Spain,1
2821,2821,2021-10-14,Spain,0
2822,2822,2021-10-14,Spain,1
2823,2823,2021-10-14,Croatia,0
2824,2824,2021-10-14,Spain,1
2825,2825,2021-10-14,Spain,0
2826,2826,2021-10-14,United Kingdom,1
2827,2827,2021-10-14,Spain,0
2828,2828,2021-10-14,Spain,0
2829,2829,2021-10-14,Spain,0
2830,2830,2021-10-14,Spain,0
2831,2831,2021-10-14,France,1
2832,2832,2021-10-14,Italy,0
2833,2833,2021-10-14,Croatia,1
2834,2834,2021-10-14,Spain,0
2835,2835,2021-10-14,France,1
2836,2836,2021-10-14,Italy,1
2837,2837,2021-10-14,United Kingdom,0
2838,2838,2021-10-14,Portugal,1
2839,2839,2021-10-14,Spain,1
2840,2840,2021-10-14,Spain,1
2841,2841,2021-10-14,Spain,1
2842,2842,2021-10-14,Spain,0
2843,2843,2021-10-14,France,1
2844,2844,2021-10-14,Portugal,0
2845,2845,2021-10-14,Spain,1
2846,2846,2021-10-14,United Kingdom,0
2847,2847,2021-10-14,Spain,0
2848,2848,2021-10-14,Spain,0
2849,2849,2021-10-14,Spain,1
2850,2850,2021-10-14,France,1
2851,2851,2021-10-14,Bulgaria,0
2852,2852,2021-10-14,United Kingdom,0
2853,2853,2021-10-14,Portugal,1
2854,2854,2021-10-14,France,0
2855,2855,2021-10-14,Lithuania,1
2856,2856,2021-10-14,France,0
2857,2857,2021-10-14,Latvia,0
2858,2858,2021-10-14,Italy,0
2859,2859,2021-10-14,Italy,0
2860,2860,2021-10-14,United Kingdom,1
2861,2861,2021-10-14,Spain,0
2862,2862,2021-10-14,France,1
2863,2863,2021-10-14,Spain,1
2864,2864,2021-10-14,Portugal,1
2865,2865,2021-10-14,United Kingdom,1
2866,2866,2021-10-14,Spain,0
2867,2867,2021-10-14,France,1
2868,2868,2021-10-14,Spain,1
2869,2869,2021-10-14,Czech Republic,1
2870,2870,2021-10-14,Spain,0
2871,2871,2021-10-14,France,1
2872,2872,2021-10-14,Spain,1
2873,2873,2021-10-14,Spain,0
2874,2874,2021-10-14,Portugal,1
2875,2875,2021-10-14,Italy,1
2876,2876,2021-10-14,Spain,0
2877,2877,2021-10-14,Spain,0
2878,2878,2021-10-14,Spain,0
2879,2879,2021-10-14,Spain,0
2880,2880,2021-10-14,Cyprus,1
2881,2881,2021-10-14,Italy,1
2882,2882,2021-10-14,Germany,1
2883,2883,2021-10-14,Italy,1
2884,2884,2021-10-14,Spain,0
2885,2885,2021-10-14,United Kingdom,1
2886,2886,2021-10-14,Italy,0
2887,2887,2021-10-14,France,1
2888,2888,2021-10-14,Spain,1
2889,2889,2021-10-14,Spain,0
2890,2890,2021-10-14,France,0
2891,2891,2021-10-14,Italy,1
2892,2892,2021-10-14,Spain,0
2893,2893,2021-10-15,France,1
2894,2894,2021-10-15,Italy,0
2895,2895,2021-10-15,Bulgaria,1
2896,2896,2021-10-15,Portugal,1
2897,2897,2021-10-15,Portugal,1
2898,2898,2021-10-15,France,0
2899,2899,2021-10-15,Italy,0
2900,2900,2021-10-15,Spain,0
2901,2901,2021-10-15,Spain,1
2902,2902,2021-10-15,Estonia,0
2903,2903,2021-10-15,Spain,0
2904,2904,2021-10-15,Spain,1
2905,2905,2021-10-15,France,0
2906,2906,2021-10-15,Czech Republic,1
2907,2907,2021-10-15,Portugal,0
2908,2908,2021-10-15,Spain,0
2909,2909,2021-10-15,France,0
2910,2910,2021-10-15,Spain,0
2911,2911,2021-10-15,United Kingdom,1
2912,2912,2021-10-15,Spain,1
2913,2913,2021-10-15,France,0
2914,2914,2021-10-15,Spain,0
2915,2915,2021-10-15,Spain,1
2916,2916,2021-10-15,Poland,0
2917,2917,2021-10-15,Lithuania,1
2918,2918,2021-10-15,Spain,1
2919,2919,2021-10-15,Spain,0
2920,2920,2021-10-15,Italy,1
2921,2921,2021-10-15,Malta,0
2922,2922,2021-10-15,United Kingdom,1
2923,2923,2021-10-15,Poland,0
2924,2924,2021-10-15,United Kingdom,0
2925,2925,2021-10-15,Czech Republic,0
2926,2926,2021-10-15,France,0
2927,2927,2021-10-15,Spain,0
2928,2928,2021-10-15,Lithuania,1
2929,2929,2021-10-15,France,1
2930,2930,2021-10-15,Italy,0
2931,2931,2021-10-15,United Kingdom,0
2932,2932,2021-10-15,Portugal,0
2933,2933,2021-10-15,France,0
2934,2934,2021-10-15,Spain,1
2935,2935,2021-10-15,United Kingdom,1
2936,2936,2021-10-15,Spain,0
2937,2937,2021-10-15,Italy,1
2938,2938,2021-10-15,Spain,1
2939,2939,2021-10-15,United Kingdom,0
2940,2940,2021-10-15,Spain,1
2941,2941,2021-10-15,Germany,1
2942,2942,2021-10-15,Hungary,1
2943,2943,2021-10-15,Italy,0
2944,2944,2021-10-15,Spain,1
2945,2945,2021-10-15,Spain,1
2946,2946,2021-10-15,Estonia,1
2947,2947,2021-10-15,Portugal,0
2948,2948,2021-10-15,Spain,1
2949,2949,2021-10-15,Portugal,0
2950,2950,2021-10-15,Finland,0
2951,2951,2021-10-15,United Kingdom,1
2952,2952,2021-10-15,United Kingdom,0
2953,2953,2021-10-15,Spain,0
2954,2954,2021-10-15,United Kingdom,0
2955,2955,2021-10-15,Spain,0
2956,2956,2021-10-15,Portugal,0
2957,2957,2021-10-15,France,1
2958,2958,2021-10-15,France,0
2959,2959,2021-10-15,Portugal,1
2960,2960,2021-10-15,Spain,1
2961,2961,2021-10-15,Spain,0
2962,2962,2021-10-15,Portugal,0
2963,2963,2021-10-15,Italy,0
2964,2964,2021-10-15,Croatia,1
2965,2965,2021-10-15,Portugal,0
2966,2966,2021-10-15,United Kingdom,0
2967,2967,2021-10-15,Portugal,0
2968,2968,2021-10-15,Luxembourg,1
2969,2969,2021-10-15,France,0
2970,2970,2021-10-15,Spain,0
2971,2971,2021-10-15,Greece,1
2972,2972,2021-10-15,Italy,1
2973,2973,2021-10-15,Finland,0
2974,2974,2021-10-15,Finland,0
2975,2975,2021-10-15,Spain,0
2976,2976,2021-10-15,Spain,1
2977,2977,2021-10-15,Spain,0
2978,2978,2021-10-15,Spain,0
2979,2979,2021-10-15,Spain,1
2980,2980,2021-10-15,Spain,0
2981,2981,2021-10-15,France,1
2982,2982,2021-10-15,Spain,0
2983,2983,2021-10-15,Italy,0
2984,2984,2021-10-15,France,1
2985,2985,2021-10-15,Germany,1
2986,2986,2021-10-15,Austria,1
2987,2987,2021-10-15,United Kingdom,1
2988,2988,2021-10-15,Portugal,1
2989,2989,2021-10-15,Spain,1
2990,2990,2021-10-15,Spain,0
2991,2991,2021-10-15,United Kingdom,0
2992,2992,2021-10-15,Portugal,0
2993,2993,2021-10-15,Spain,1
2994,2994,2021-10-15,Spain,0
2995,2995,2021-10-15,United Kingdom,0
2996,2996,2021-10-15,Italy,0
2997,2997,2021-10-15,Italy,1
2998,2998,2021-10-15,France,1
2999,2999,2021-10-15,Spain,0
3000,3000,2021-10-15,Malta,0
3001,3001,2021-10-15,Portugal,0
3002,3002,2021-10-15,United Kingdom,0
3003,3003,2021-10-15,United Kingdom,0
3004,3004,2021-10-15,France,1
3005,3005,2021-10-15,Spain,1
3006,3006,2021-10-15,Spain,0
3007,3007,2021-10-15,United Kingdom,1
3008,3008,2021-10-15,Spain,1
3009,3009,2021-10-15,Italy,0
3010,3010,2021-10-15,Spain,0
3011,3011,2021-10-15,Spain,0
3012,3012,2021-10-15,Spain,0
3013,3013,2021-10-15,France,1
3014,3014,2021-10-15,Romania,1
3015,3015,2021-10-15,Spain,0
3016,3016,2021-10-15,Italy,0
3017,3017,2021-10-15,Spain,1
3018,3018,2021-10-15,Spain,0
3019,3019,2021-10-15,Spain,0
3020,3020,2021-10-15,Spain,1
3021,3021,2021-10-15,Portugal,1
3022,3022,2021-10-15,France,1
3023,3023,2021-10-15,Spain,1
3024,3024,2021-10-16,Portugal,1
3025,3025,2021-10-16,Bulgaria,0
3026,3026,2021-10-16,Spain,1
3027,3027,2021-10-16,France,1
3028,3028,2021-10-16,United Kingdom,1
3029,3029,2021-10-16,Luxembourg,0
3030,3030,2021-10-16,Italy,0
3031,3031,2021-10-16,Italy,1
3032,3032,2021-10-16,Portugal,1
3033,3033,2021-10-16,Spain,1
3034,3034,2021-10-16,Italy,0
3035,3035,2021-10-16,United Kingdom,0
3036,3036,2021-10-16,Portugal,1
3037,3037,2021-10-16,Spain,0
3038,3038,2021-10-16,Spain,1
3039,3039,2021-10-16,Latvia,1
3040,3040,2021-10-16,Spain,0
3041,3041,2021-10-16,France,0
3042,3042,2021-10-16,Portugal,0
3043,3043,2021-10-16,Croatia,1
3044,3044,2021-10-16,Spain,1
3045,3045,2021-10-16,Italy,0
3046,3046,2021-10-16,Netherlands,0
3047,3047,2021-10-16,Poland,1
3048,3048,2021-10-16,Portugal,0
3049,3049,2021-10-16,France,0
3050,3050,2021-10-16,United Kingdom,0
3051,3051,2021-10-16,Portugal,0
3052,3052,2021-10-16,Spain,0
3053,3053,2021-10-16,Italy,0
3054,3054,2021-10-16,France,1
3055,3055,2021-10-16,Spain,0
3056,3056,2021-10-16,Sweden,1
3057,3057,2021-10-16,Czech Republic,1
3058,3058,2021-10-16,Spain,1
3059,3059,2021-10-16,Croatia,0
3060,3060,2021-10-16,Italy,1
3061,3061,2021-10-16,Spain,0
3062,3062,2021-10-16,Italy,0
3063,3063,2021-10-16,Spain,0
3064,3064,2021-10-16,United Kingdom,0
3065,3065,2021-10-16,Spain,1
3066,3066,2021-10-16,Spain,1
3067,3067,2021-10-16,Spain,1
3068,3068,2021-10-16,Italy,0
3069,3069,2021-10-16,Spain,0
3070,3070,2021-10-16,Spain,0
3071,3071,2021-10-16,France,1
3072,3072,2021-10-16,Spain,1
3073,3073,2021-10-16,France,1
3074,3074,2021-10-16,Spain,1
3075,3075,2021-10-16,Spain,1
3076,3076,2021-10-16,France,1
3077,3077,2021-10-16,United Kingdom,1
3078,3078,2021-10-16,Italy,0
3079,3079,2021-10-16,Portugal,1
3080,3080,2021-10-16,United Kingdom,1
3081,3081,2021-10-16,Netherlands,0
3082,3082,2021-10-16,Portugal,1
3083,3083,2021-10-16,France,0
3084,3084,2021-10-16,Belgium,1
3085,3085,2021-10-16,Spain,1
3086,3086,2021-10-16,Spain,0
